NAME,state,county,population_2010,population_2015,population_2020,2010_to_2015_chg,2015_to_2020_chg,2010_to_2020_chg
"Butte County, California",06,007,218635.0,222564.0,223344.0,0.017970590253161722,0.0035046099099584893,0.021538180071809077
"Calaveras County, California",06,009,45994.0,44767.0,45828.0,-0.026677392703396086,0.023700493667210276,-0.003609166413010345
"Colusa County, California",06,011,21165.0,21396.0,21491.0,0.010914245216158802,0.004440082258366118,0.0154027876210725
"Contra Costa County, California",06,013,1024809.0,1096068.0,1147788.0,0.06953393266452568,0.0471868533704114,0.12000187351984604
"Del Norte County, California",06,015,28471.0,27788.0,27692.0,-0.023989322468476737,-0.00345472865985319,-0.027361174528467536
"El Dorado County, California",06,017,179053.0,182093.0,190345.0,0.01697821315476422,0.04531750259482781,0.06306512596828862
"Fresno County, California",06,019,908830.0,956749.0,990204.0,0.05272603237129059,0.03496737388803117,0.08953709714688118
"Glenn County, California",06,021,27935.0,28029.0,28060.0,0.0033649543583318398,0.0011059973598772643,0.004474673348845437
"Humboldt County, California",06,023,133058.0,135034.0,136101.0,0.014850666626583964,0.007901713642490149,0.022869725984157263
"Imperial County, California",06,025,168052.0,178206.0,180580.0,0.06042177421274375,0.013321661447987188,0.07454835408087979
"Inyo County, California",06,027,18434.0,18373.0,17930.0,-0.0033091027449279053,-0.024111467914875062,-0.02734078333514156
"Kern County, California",06,029,815693.0,865736.0,892458.0,0.06135028742431281,0.03086622249738946,0.09411016154361995
"Kings County, California",06,031,151122.0,150998.0,151090.0,-0.0008205291089318223,0.0006092795931071926,-0.00021174944746626956
"Lake County, California",06,033,64371.0,64158.0,64276.0,-0.003308943468331993,0.0018392094516661572,-0.0014758198567678127
"Lassen County, California",06,035,35081.0,32645.0,30600.0,-0.06943929762549528,-0.06264359013631493,-0.12773296086200503
"Los Angeles County, California",06,037,9758256.0,10038388.0,10040682.0,0.02870717882375695,0.0002285227468792339,0.028942261813996284
"Madera County, California",06,039,147738.0,153187.0,155925.0,0.03688286019845943,0.017873579350728086,0.05541566827762656
"Marin County, California",06,041,248601.0,258349.0,259441.0,0.03921142714631065,0.004226840436773571,0.04360400802892994
"Mariposa County, California",06,043,18290.0,17789.0,17319.0,-0.027392017495899368,-0.026420821856203314,-0.053089119737561474
"Mendocino County, California",06,045,87487.0,87544.0,87110.0,0.00065152536948343,-0.004957507082152923,-0.00430921165430298
"Fulton County, Indiana",18,049,20684.0,20527.0,20069.0,-0.007590408044865549,-0.022312076776927925,-0.029733127054728303
"Gibson County, Indiana",18,051,33386.0,33668.0,33711.0,0.008446654286227817,0.0012771771414994415,0.009734619301503544
"Grant County, Indiana",18,053,70176.0,68896.0,66055.0,-0.01823985408116735,-0.04123606595448215,-0.058723780209758325
"Greene County, Indiana",18,055,33084.0,32815.0,32174.0,-0.00813081852254871,-0.01953374980953837,-0.027505742957320778
"Hamilton County, Indiana",18,057,261244.0,296635.0,330455.0,0.13547105388066338,0.1140121698383536,0.26492857252223967
"Hancock County, Indiana",18,059,68011.0,71328.0,76614.0,0.04877152225375303,0.07410834454912507,0.1264942435782448
"Harrison County, Indiana",18,061,38616.0,39230.0,40164.0,0.01590014501760928,0.023808309966862007,0.040087010565568626
"Hendricks County, Indiana",18,063,140028.0,153435.0,166806.0,0.0957451366869484,0.08714439339133828,0.19123318193504146
"Henry County, Indiana",18,065,48921.0,49146.0,48158.0,0.0045992518550315165,-0.020103365482440072,-0.015596574068395985
"Howard County, Indiana",18,067,83326.0,82765.0,82486.0,-0.006732592468137177,-0.003370990152842368,-0.010080887118066428
"Huntington County, Indiana",18,069,37321.0,36863.0,36351.0,-0.01227191125639715,-0.013889265659333239,-0.02599072908014255
"Jackson County, Indiana",18,071,41902.0,43471.0,44077.0,0.037444513388382505,0.013940328034781846,0.0519068302229011
"Jasper County, Indiana",18,073,33055.0,33448.0,33433.0,0.011889275450007508,-0.00044845730686438046,0.011435486310694243
"Jay County, Indiana",18,075,21441.0,21255.0,20697.0,-0.00867496851825944,-0.026252646436132676,-0.03469987407303765
"Jefferson County, Indiana",18,077,32393.0,32453.0,32167.0,0.0018522520297594713,-0.008812744584476007,-0.006976815978760875
"Jennings County, Indiana",18,079,28470.0,28113.0,27639.0,-0.012539515279241353,-0.016860527158254146,-0.029188619599578525
"Johnson County, Indiana",18,081,135994.0,145645.0,156148.0,0.07096636616321317,0.07211370112259252,0.14819771460505615
"Knox County, Indiana",18,083,38425.0,38062.0,36833.0,-0.00944697462589461,-0.03228942252114975,-0.041431359791802236
"Kosciusko County, Indiana",18,085,76982.0,77983.0,79156.0,0.01300303967161165,0.015041739866381132,0.028240367878205275
"LaGrange County, Indiana",18,087,36996.0,38084.0,39537.0,0.029408584711860808,0.038152504988971714,0.06868310087577045
"Lake County, Indiana",18,089,494417.0,491596.0,485983.0,-0.005705709957384175,-0.011417912269424457,-0.01705847493108048
"LaPorte County, Indiana",18,091,110937.0,111280.0,110026.0,0.003091844920991127,-0.011268871315600282,-0.008211867997151567
"Lawrence County, Indiana",18,093,46192.0,45814.0,45552.0,-0.008183235192241067,-0.005718775920024455,-0.013855213023900248
"Madison County, Indiana",18,095,131444.0,130280.0,129486.0,-0.008855482182526409,-0.006094565551120645,-0.014896077416998832
"Marion County, Indiana",18,097,890976.0,926335.0,957337.0,0.03968569299285285,0.03346737411411649,0.07448124304133885
"Marshall County, Indiana",18,099,46976.0,46962.0,46336.0,-0.0002980245231607448,-0.013329926323410457,-0.013623978201634857
"Martin County, Indiana",18,101,10324.0,10262.0,10169.0,-0.006005424254165059,-0.009062560904307126,-0.015013560635412593
"Miami County, Indiana",18,103,37307.0,36211.0,35684.0,-0.02937786474388182,-0.01455358868852008,-0.04350390007237248
"Monroe County, Indiana",18,105,134442.0,142404.0,147318.0,0.059222564377203524,0.03450745765568386,0.09577364216539475
"Montgomery County, Indiana",18,107,38138.0,38172.0,38295.0,0.000891499292044573,0.003222257151838992,0.0041166290838534625
"Morgan County, Indiana",18,109,68654.0,69403.0,70141.0,0.010909779473883496,0.01063354610031264,0.02165933521717589
"Newton County, Indiana",18,111,14300.0,14057.0,13981.0,-0.016993006993006987,-0.00540655900974607,-0.02230769230769236
"Noble County, Indiana",18,113,47513.0,47546.0,47640.0,0.0006945467556247475,0.00197703276826644,0.0026729526655862035
"Ohio County, Indiana",18,115,6067.0,6033.0,5890.0,-0.005604087687489656,-0.023702967014752163,-0.029174221196637595
"Orange County, Indiana",18,117,19820.0,19725.0,19552.0,-0.004793138244197803,-0.008770595690747784,-0.013521695257315836
"Owen County, Indiana",18,119,21737.0,21192.0,20854.0,-0.025072457100795864,-0.015949414873537182,-0.040621980954133496
"Parke County, Indiana",18,121,17394.0,17107.0,16912.0,-0.01649994250891107,-0.011398842579061208,-0.027710704840749667
"Perry County, Indiana",18,123,19316.0,19414.0,19091.0,0.005073514185131467,-0.016637478108581405,-0.011648374404638617
"Pike County, Indiana",18,125,12955.0,12687.0,12364.0,-0.02068699343882674,-0.02545913139434064,-0.04561945194905437
"Porter County, Indiana",18,127,162026.0,166570.0,169482.0,0.028044881685655332,0.01748213964099188,0.04601730586449082
"Posey County, Indiana",18,129,26100.0,25567.0,25480.0,-0.020421455938697264,-0.003402823952751599,-0.023754789272030674
"Pulaski County, Indiana",18,131,13596.0,13047.0,12482.0,-0.04037952338923212,-0.043304974323599255,-0.08193586348926152
"Putnam County, Indiana",18,133,38048.0,37650.0,37419.0,-0.010460470984020143,-0.006135458167330632,-0.016531749369217863
"Randolph County, Indiana",18,135,26262.0,25596.0,24694.0,-0.025359835503769745,-0.035239881231442394,-0.0597060391440104
"Ripley County, Indiana",18,137,28570.0,28612.0,28457.0,0.0014700735036752288,-0.005417307423458695,-0.003955197759887952
"Rush County, Indiana",18,139,17568.0,16991.0,16632.0,-0.03284380692167577,-0.02112883291154144,-0.05327868852459017
"St. Joseph County, Indiana",18,141,266522.0,267246.0,270881.0,0.0027164736869751405,0.013601700306085096,0.01635512265403971
"Scott County, Indiana",18,143,24109.0,23783.0,23785.0,-0.013521921274212922,8.409368035988685e-05,-0.013438964701978473
"Shelby County, Indiana",18,145,44237.0,44441.0,44559.0,0.00461152428962186,0.002655205778447911,0.007278974614010947
"Spencer County, Indiana",18,147,20977.0,20856.0,20364.0,-0.0057682223387519604,-0.02359033371691599,-0.02922248176574338
"Starke County, Indiana",18,149,23343.0,23117.0,22996.0,-0.009681703294349475,-0.00523424319764676,-0.014865270102386141
"Steuben County, Indiana",18,151,34092.0,34267.0,34591.0,0.005133169071922961,0.009455160942014151,0.014636864953654793
"Sullivan County, Indiana",18,153,21520.0,21111.0,20647.0,-0.019005576208178443,-0.021979063047700254,-0.040566914498141315
"Switzerland County, Indiana",18,155,10393.0,10500.0,10727.0,0.010295391128644305,0.02161904761904765,0.032137015298758786
"Tippecanoe County, Indiana",18,157,168635.0,180952.0,193302.0,0.07303940463130432,0.0682501436845131,0.14627449817653515
"Tipton County, Indiana",18,159,16132.0,15573.0,15154.0,-0.0346516241011654,-0.026905541642586517,-0.06062484502851473
"Union County, Indiana",18,161,7463.0,7299.0,7140.0,-0.021975077046764047,-0.02178380600082208,-0.0432801822323462
"Vanderburgh County, Indiana",18,163,178298.0,181305.0,181548.0,0.016865023724326633,0.0013402829486224288,0.018227910576674944
"Vermillion County, Indiana",18,165,16412.0,15860.0,15485.0,-0.03363392639532048,-0.023644388398486704,-0.056483061174750215
"Vigo County, Indiana",18,167,107151.0,108268.0,107305.0,0.010424541068212223,-0.008894594894151564,0.001437224104301471
"Wabash County, Indiana",18,169,33225.0,32358.0,31198.0,-0.02609480812641085,-0.035848939983929795,-0.06100827689992472
"Warren County, Indiana",18,171,8563.0,8367.0,8219.0,-0.022889174354782216,-0.017688538305246748,-0.04017283662267901
"Warrick County, Indiana",18,173,58393.0,60995.0,62608.0,0.044560135632695674,0.02644479055660298,0.07218330964327913
"Washington County, Indiana",18,175,28226.0,27930.0,27942.0,-0.010486785233472684,0.00042964554242752584,-0.01006164529157516
"Wayne County, Indiana",18,177,69187.0,67866.0,66176.0,-0.019093182245219498,-0.024902012789909556,-0.04351973636665851
"Wells County, Indiana",18,179,27744.0,27796.0,28010.0,0.001874279123414091,0.007698949489135076,0.009587658592848936
"White County, Indiana",18,181,24734.0,24388.0,24163.0,-0.013988841271124763,-0.00922584877808763,-0.02308563111506423
"Whitley County, Indiana",18,183,32991.0,33330.0,33899.0,0.010275529689915519,0.017071707170717154,0.027522657694522668
"Adair County, Iowa",19,001,7779.0,7426.0,7048.0,-0.04537858336547118,-0.050902235389173156,-0.09397094742254786
"Adams County, Iowa",19,003,4127.0,3892.0,3633.0,-0.056942088684274306,-0.06654676258992809,-0.11969953961715529
"Allamakee County, Iowa",19,005,14331.0,14060.0,13761.0,-0.0189100551252529,-0.02126600284495017,-0.03977391668411134
"Appanoose County, Iowa",19,007,13029.0,12669.0,12462.0,-0.02763067004374853,-0.016339095429789285,-0.043518305318903994
"Audubon County, Iowa",19,009,6186.0,5869.0,5528.0,-0.05124474620109931,-0.05810189129323562,-0.10636922082120914
"Benton County, Iowa",19,011,26098.0,25803.0,25558.0,-0.011303548164610322,-0.009495019958919548,-0.020691240708100245
"Black Hawk County, Iowa",19,013,129252.0,132496.0,131813.0,0.025098257667192758,-0.005154872599927529,0.01981400674651068
"Boone County, Iowa",19,015,26424.0,26401.0,26381.0,-0.0008704208295489124,-0.0007575470626112191,-0.0016273085074175464
"Bremer County, Iowa",19,017,24185.0,24539.0,25032.0,0.014637171800703008,0.020090468234239323,0.03502170767004342
"Buchanan County, Iowa",19,019,21026.0,20998.0,21141.0,-0.001331684580994974,0.00681017239737125,0.005469418814800786
"Buena Vista County, Iowa",19,021,19980.0,20507.0,19950.0,0.026376376376376465,-0.027161457063441752,-0.0015015015015015232
"Butler County, Iowa",19,023,14892.0,14966.0,14508.0,0.004969110932043996,-0.030602699452091375,-0.025785656728444795
"Calhoun County, Iowa",19,025,9846.0,9914.0,9656.0,0.0069063579118424645,-0.026023804720597177,-0.01929717651838314
"Carroll County, Iowa",19,027,20805.0,20629.0,20150.0,-0.008459504926700334,-0.02321973920209419,-0.031482816630617694
"Cass County, Iowa",19,029,13969.0,13590.0,12990.0,-0.027131505476412077,-0.04415011037527594,-0.07008375689025703
"Cedar County, Iowa",19,031,18414.0,18375.0,18475.0,-0.002117953730856992,0.0054421768707482165,0.0033126968610839302
"Cerro Gordo County, Iowa",19,033,44324.0,43481.0,42672.0,-0.01901904160274348,-0.018605827832846478,-0.03727100442198361
"Cherokee County, Iowa",19,035,12086.0,11853.0,11281.0,-0.019278504054277668,-0.04825782502320086,-0.06660599040211812
"Chickasaw County, Iowa",19,037,12499.0,12244.0,11970.0,-0.020401632130570446,-0.02237830774256777,-0.0423233858708697
"Clarke County, Iowa",19,039,9218.0,9280.0,9383.0,0.0067259709264482215,0.011099137931034564,0.017899761336515496
"Clay County, Iowa",19,041,16718.0,16537.0,16138.0,-0.010826653905969597,-0.02412771361190058,-0.03469314511305177
"Clayton County, Iowa",19,043,18202.0,17806.0,17527.0,-0.02175585100538402,-0.015668875659889947,-0.037083836940995485
"Clinton County, Iowa",19,045,49274.0,48365.0,46734.0,-0.018447862970329187,-0.03372273338157761,-0.05154848398749845
"Crawford County, Iowa",19,047,16951.0,17252.0,16998.0,0.017757064479971607,-0.014722930674704426,0.0027726977759423566
"Dallas County, Iowa",19,049,61714.0,74892.0,90418.0,0.2135333959879444,0.20731186241521127,0.4651132644132612
"Davis County, Iowa",19,051,8687.0,8742.0,8977.0,0.006331299643144828,0.026881720430107503,0.03338321630021879
"Decatur County, Iowa",19,053,8508.0,8249.0,7908.0,-0.030441937000470154,-0.041338344041702,-0.07052186177715092
"Delaware County, Iowa",19,055,17857.0,17507.0,17107.0,-0.019600156801254376,-0.022848003655680627,-0.04200033600268804
"Des Moines County, Iowa",19,057,40266.0,40208.0,39227.0,-0.0014404211990264315,-0.024398129725427764,-0.02580340734118114
"Dickinson County, Iowa",19,059,16665.0,16967.0,17260.0,0.01812181218121811,0.017268815936818616,0.03570357035703564
"Dubuque County, Iowa",19,061,92547.0,95906.0,97193.0,0.036295071693301706,0.01341938981919788,0.050201519228067815
"Emmet County, Iowa",19,063,10389.0,9917.0,9322.0,-0.045432669169313655,-0.05999798326106687,-0.10270478390605453
"Fayette County, Iowa",19,065,20992.0,20589.0,19604.0,-0.01919778963414631,-0.047841080188450125,-0.06612042682926833
"Floyd County, Iowa",19,067,16394.0,16050.0,15713.0,-0.020983286568256654,-0.020996884735202448,-0.04153958765401977
"Franklin County, Iowa",19,069,10697.0,10489.0,10091.0,-0.019444704122651202,-0.03794451329964721,-0.056651397588108776
"Fremont County, Iowa",19,071,7528.0,7106.0,6895.0,-0.05605738575982999,-0.029693216999718497,-0.08408607863974493
"Greene County, Iowa",19,073,9448.0,9174.0,8923.0,-0.029000846740050767,-0.02735993023762806,-0.055567315834038955
"Grundy County, Iowa",19,075,12401.0,12407.0,12262.0,0.00048383194903633964,-0.011686950914806205,-0.011208773486009238
"Guthrie County, Iowa",19,077,11040.0,10740.0,10702.0,-0.02717391304347827,-0.003538175046554959,-0.030615942028985543
"Hamilton County, Iowa",19,079,15874.0,15297.0,14905.0,-0.03634874637772456,-0.025625939726743763,-0.06104321532065016
"Hancock County, Iowa",19,081,11505.0,11092.0,10709.0,-0.03589743589743588,-0.03452939055174897,-0.06918730986527599
"Hardin County, Iowa",19,083,17685.0,17393.0,16924.0,-0.01651116765620586,-0.026964870925084816,-0.0430308170766186
"Harrison County, Iowa",19,085,15073.0,14467.0,14043.0,-0.04020433888409736,-0.029308080458975594,-0.06833410734425793
"Henry County, Iowa",19,087,20263.0,20080.0,19889.0,-0.009031239204461361,-0.009511952191235018,-0.018457286680156004
"Howard County, Iowa",19,089,9610.0,9494.0,9201.0,-0.01207075962539017,-0.03086159679797762,-0.04255983350676373
"Humboldt County, Iowa",19,091,9905.0,9674.0,9518.0,-0.023321554770318054,-0.01612569774653716,-0.039071176173649635
"Ida County, Iowa",19,093,7172.0,7071.0,6862.0,-0.014082543223647548,-0.02955734690991374,-0.04322364751812602
"Iowa County, Iowa",19,095,16353.0,16344.0,16155.0,-0.0005503577325260967,-0.01156387665198233,-0.012107870115575126
"Jackson County, Iowa",19,097,19942.0,19572.0,19348.0,-0.01855380603750878,-0.011444921316165924,-0.029786380503460053
"Jasper County, Iowa",19,099,37050.0,36726.0,37032.0,-0.008744939271255081,0.008331971900016333,-0.0004858299595141835
"Jefferson County, Iowa",19,101,16643.0,17318.0,18153.0,0.04055759178032803,0.04821572929899531,0.09072883494562278
"Johnson County, Iowa",19,103,126994.0,139436.0,150819.0,0.09797313258894125,0.0816360193924095,0.18760728853331643
"Jones County, Iowa",19,105,20708.0,20560.0,20575.0,-0.007146996329920774,0.0007295719844357951,-0.006422638593780228
"Keokuk County, Iowa",19,107,10614.0,10291.0,10163.0,-0.030431505558696115,-0.012438052667379296,-0.04249104955718863
"Kossuth County, Iowa",19,109,15748.0,15280.0,14864.0,-0.029718059436118827,-0.027225130890052407,-0.05613411226822451
"Lee County, Iowa",19,111,35991.0,35369.0,33946.0,-0.017282098302353388,-0.040232972376940235,-0.056819760495679494
"Linn County, Iowa",19,113,207765.0,216640.0,225601.0,0.042716530695738,0.04136355243722312,0.08584699059033052
"Louisa County, Iowa",19,115,11683.0,11271.0,11125.0,-0.03526491483351879,-0.012953597728684207,-0.047761705041513336
"Lucas County, Iowa",19,117,9116.0,8731.0,8556.0,-0.04223343571741989,-0.020043523078685177,-0.061430451952610765
"Lyon County, Iowa",19,119,11564.0,11723.0,11800.0,0.013749567623659642,0.006568284568796434,0.020408163265306145
"Madison County, Iowa",19,121,15488.0,15644.0,16148.0,0.010072314049586861,0.03221682434160056,0.042613636363636465
"Mahaska County, Iowa",19,123,22382.0,22396.0,22351.0,0.0006255026360468818,-0.0020092873727450833,-0.0013850415512465242
"Marion County, Iowa",19,125,33378.0,33248.0,33193.0,-0.0038947809934687383,-0.001654234841193425,-0.005542572952244029
"Marshall County, Iowa",19,127,40131.0,40962.0,39804.0,0.020707183972490162,-0.028270103998828233,-0.008148314270763235
"Mills County, Iowa",19,129,15157.0,14862.0,15023.0,-0.019462954410503386,0.01083299690485795,-0.008840799630533747
"Mitchell County, Iowa",19,131,10801.0,10762.0,10588.0,-0.0036107767799278268,-0.01616799851328754,-0.019720396259605644
"Monona County, Iowa",19,133,9346.0,9088.0,8675.0,-0.027605392681360974,-0.045444542253521125,-0.07179542050074894
"Monroe County, Iowa",19,135,7918.0,8002.0,7761.0,0.010608739580702187,-0.030117470632341936,-0.019828239454407703
"Montgomery County, Iowa",19,137,10901.0,10465.0,10016.0,-0.03999633061187047,-0.0429049211657907,-0.08118521236583798
"Muscatine County, Iowa",19,139,42501.0,42913.0,42703.0,0.009693889555539847,-0.004893621979353613,0.0047528293451919446
"O'Brien County, Iowa",19,141,14419.0,14092.0,13796.0,-0.02267841043068175,-0.021004825432869745,-0.043206879811360066
"Osceola County, Iowa",19,143,6576.0,6211.0,6016.0,-0.055504866180048684,-0.031395910481404,-0.08515815085158152
"Page County, Iowa",19,145,16095.0,15660.0,15205.0,-0.027027027027026973,-0.029054916985951418,-0.055296675986331145
"Palo Alto County, Iowa",19,147,9508.0,9208.0,8941.0,-0.031552376945729876,-0.02899652476107728,-0.059633992427429505
"Plymouth County, Iowa",19,149,24933.0,24853.0,25141.0,-0.0032085990454417956,0.01158813825292726,0.008342357518148713
"Pocahontas County, Iowa",19,151,7509.0,7127.0,6725.0,-0.050872286589426,-0.056405219587484234,-0.10440804368091627
"Polk County, Iowa",19,153,419301.0,452369.0,485418.0,0.07886458653807171,0.07305761446960335,0.15768385956627817
"Pottawattamie County, Iowa",19,155,91928.0,93213.0,93478.0,0.013978330867635558,0.002842951090513024,0.01686102166913228
"Poweshiek County, Iowa",19,157,19012.0,18705.0,18391.0,-0.016147696191878835,-0.016786955359529565,-0.03266358089627608
"Ringgold County, Iowa",19,159,5169.0,5061.0,4922.0,-0.020893789901334836,-0.027464927879865653,-0.04778487134842324
"Sac County, Iowa",19,161,10480.0,10101.0,9711.0,-0.03616412213740461,-0.038610038610038644,-0.0733778625954199
"Scott County, Iowa",19,163,162184.0,169994.0,172938.0,0.04815518176885503,0.017318258291469046,0.06630740393626988
"Shelby County, Iowa",19,165,12328.0,11992.0,11544.0,-0.027255029201816994,-0.03735823882588396,-0.06359506813757299
"Sioux County, Iowa",19,167,33377.0,34509.0,34900.0,0.033915570602510714,0.011330377582659645,0.04563022440602804
"Story County, Iowa",19,169,87594.0,93586.0,97355.0,0.06840651186154312,0.04027311777402609,0.11143457314427918
"Tama County, Iowa",19,171,17952.0,17479.0,16962.0,-0.026348039215686292,-0.029578351164254224,-0.05514705882352944
"Taylor County, Iowa",19,173,6402.0,6213.0,6160.0,-0.029522024367385158,-0.00853050056333493,-0.037800687285223344
"Union County, Iowa",19,175,12409.0,12575.0,12303.0,0.013377387380127281,-0.021630218687872738,-0.008542187122249967
"Van Buren County, Iowa",19,177,7645.0,7432.0,7104.0,-0.02786134728580769,-0.04413347685683533,-0.07076520601700453
"Wapello County, Iowa",19,179,35553.0,35315.0,35102.0,-0.006694231147863716,-0.006031431403086485,-0.01268528675498548
"Warren County, Iowa",19,181,45346.0,47542.0,50867.0,0.04842764521677756,0.06993815994278751,0.12175274555638871
"Washington County, Iowa",19,183,21626.0,22017.0,22100.0,0.01808008878202161,0.0037698142344551044,0.021918061592527405
"Wayne County, Iowa",19,185,6404.0,6384.0,6426.0,-0.0031230480949406836,0.006578947368421018,0.003435352904434641
"Webster County, Iowa",19,187,38286.0,37295.0,36348.0,-0.025884135193020907,-0.02539214371899723,-0.050619025231155024
"Winnebago County, Iowa",19,189,10962.0,10614.0,10474.0,-0.031746031746031744,-0.013190126248351253,-0.04451742382776869
"Winneshiek County, Iowa",19,191,21031.0,20884.0,20090.0,-0.006989681898150302,-0.03801953648726297,-0.044743473919452215
"Woodbury County, Iowa",19,193,101217.0,102530.0,102687.0,0.012972129187784676,0.0015312591436653644,0.014523252022881517
"Worth County, Iowa",19,195,7628.0,7563.0,7422.0,-0.008521237545883631,-0.01864339547798488,-0.0270057682223388
"Wright County, Iowa",19,197,13384.0,12936.0,12644.0,-0.03347280334728031,-0.022572665429808292,-0.05528989838613274
"Allen County, Kansas",20,001,13473.0,13081.0,12503.0,-0.029095227492021092,-0.0441862242947787,-0.07199584353892974
"Anderson County, Kansas",20,003,8084.0,7896.0,7877.0,-0.023255813953488413,-0.0024062816616008398,-0.02560613557644731
"Atchison County, Kansas",20,005,16889.0,16633.0,16210.0,-0.015157795014506537,-0.02543137137016771,-0.04020368287050746
"Barber County, Kansas",20,007,4900.0,4770.0,4493.0,-0.026530612244897944,-0.05807127882599583,-0.08306122448979592
"Barton County, Kansas",20,009,27499.0,27399.0,26209.0,-0.0036364958725771945,-0.04343224205262963,-0.046910796756245654
"Bourbon County, Kansas",20,011,15097.0,14812.0,14539.0,-0.018877922766112443,-0.018431001890359178,-0.03696098562628336
"Brown County, Kansas",20,013,10019.0,9880.0,9575.0,-0.013873640083840733,-0.030870445344129527,-0.04431579998003787
"Butler County, Kansas",20,015,64853.0,66092.0,66890.0,0.019104744576195376,0.012074078557162693,0.031409495320185554
"Chase County, Kansas",20,017,2834.0,2722.0,2604.0,-0.03952011291460833,-0.04335047759000732,-0.08115737473535634
"Chautauqua County, Kansas",20,019,3736.0,3520.0,3280.0,-0.05781584582441113,-0.06818181818181823,-0.12205567451820132
"Cherokee County, Kansas",20,021,21740.0,20952.0,20017.0,-0.03624655013799449,-0.044625811378388724,-0.07925482980680776
"Cheyenne County, Kansas",20,023,2783.0,2682.0,2639.0,-0.036291771469637135,-0.016032811334824704,-0.05174272367948263
"Clark County, Kansas",20,025,2231.0,2145.0,2006.0,-0.0385477364410578,-0.06480186480186478,-0.10085163603765124
"Clay County, Kansas",20,027,8531.0,8421.0,8030.0,-0.01289415074434419,-0.04643154019712625,-0.058726995662876535
"Cloud County, Kansas",20,029,9538.0,9339.0,8831.0,-0.020863912769972792,-0.05439554556162329,-0.0741245544139233
"Coffey County, Kansas",20,031,8587.0,8458.0,8218.0,-0.01502270874577849,-0.028375502482856474,-0.04297193431931989
"Comanche County, Kansas",20,033,1865.0,2010.0,1759.0,0.07774798927613946,-0.12487562189054724,-0.05683646112600538
"Cowley County, Kansas",20,035,36140.0,36079.0,35090.0,-0.001687880464858904,-0.027412067961972375,-0.02905368013281684
"Crawford County, Kansas",20,037,38985.0,39304.0,38874.0,0.008182634346543649,-0.010940362304091233,-0.002847248941900693
"Decatur County, Kansas",20,039,3015.0,2905.0,2826.0,-0.036484245439469265,-0.02719449225473325,-0.06268656716417909
"Dickinson County, Kansas",20,041,19643.0,19516.0,18614.0,-0.006465407524308908,-0.04621848739495793,-0.0523850735631014
"Doniphan County, Kansas",20,043,7957.0,7859.0,7616.0,-0.012316199572703246,-0.030919964372057462,-0.04285534749277364
"Douglas County, Kansas",20,045,109052.0,114967.0,121304.0,0.05424017899717559,0.05512016491688909,0.1123500715255108
"Edwards County, Kansas",20,047,3052.0,2991.0,2822.0,-0.01998689384010488,-0.05650284185891008,-0.07536041939711668
"Elk County, Kansas",20,049,2930.0,2683.0,2502.0,-0.08430034129692832,-0.06746179649645923,-0.14607508532423208
"Ellis County, Kansas",20,051,28039.0,28993.0,28747.0,0.034024037947145036,-0.008484806677473866,0.025250543885302568
"Ellsworth County, Kansas",20,053,6476.0,6410.0,6176.0,-0.010191476219888806,-0.036505460218408725,-0.046324891908585575
"Finney County, Kansas",20,055,36139.0,37133.0,36451.0,0.027504911591355707,-0.018366412624888917,0.008633332410968864
"Ford County, Kansas",20,057,32727.0,34714.0,33718.0,0.06071439484217933,-0.02869159416949929,0.030280807895621376
"Franklin County, Kansas",20,059,25841.0,25753.0,25643.0,-0.003405440965906892,-0.004271347027530736,-0.007662242173290479
"Geary County, Kansas",20,061,30537.0,36787.0,33309.0,0.20466974489962997,-0.09454426835566909,0.09077512525788389
"Gove County, Kansas",20,063,2721.0,2735.0,2650.0,0.005145167217934565,-0.031078610603290646,-0.026093348033811137
"Graham County, Kansas",20,065,2663.0,2593.0,2464.0,-0.026286143447240007,-0.04974932510605479,-0.07472775065715354
"Grant County, Kansas",20,067,7744.0,7816.0,7324.0,0.009297520661156966,-0.06294779938587514,-0.05423553719008267
"Gray County, Kansas",20,069,5870.0,6065.0,6020.0,0.03321976149914829,-0.007419620774938185,0.02555366269165238
"Greeley County, Kansas",20,071,1294.0,1224.0,1156.0,-0.054095826893353904,-0.05555555555555558,-0.10664605873261201
"Greenwood County, Kansas",20,073,6824.0,6393.0,6010.0,-0.06315943728018758,-0.05990927577037386,-0.11928487690504108
"Hamilton County, Kansas",20,075,2643.0,2586.0,2552.0,-0.02156640181611802,-0.013147718484145421,-0.03443057132046912
"Harper County, Kansas",20,077,6033.0,5861.0,5506.0,-0.028509862423338306,-0.060569868623101875,-0.08735289242499589
"Harvey County, Kansas",20,079,34150.0,34835.0,34434.0,0.0200585651537335,-0.011511410937275701,0.008316251830161159
"Haskell County, Kansas",20,081,4196.0,4130.0,3990.0,-0.01572926596758817,-0.03389830508474578,-0.04909437559580554
"Hodgeman County, Kansas",20,083,1955.0,1939.0,1872.0,-0.00818414322250638,-0.034553893759669885,-0.04245524296675196
"Jackson County, Kansas",20,085,13360.0,13400.0,13249.0,0.0029940119760478723,-0.011268656716417857,-0.00830838323353289
"Jefferson County, Kansas",20,087,19059.0,18898.0,18974.0,-0.008447452647043385,0.004021589586199692,-0.00445983524843907
"Jewell County, Kansas",20,089,3151.0,3038.0,2854.0,-0.035861631228181534,-0.06056616194865039,-0.09425579181212318
