NAME,state,county,population_2011,population_2016,population_2021,2011_to_2016_chg,2016_to_2021_chg,2011_to_2021_chg
"Claiborne County, Mississippi",28,021,9775.0,9209.0,9115.0,-0.05790281329923275,-0.010207405798675184,-0.06751918158567771
"Harrison County, Mississippi",28,047,185120.0,198570.0,207382.0,0.07265557476231632,0.044377297678400485,0.12025713050993958
"Lauderdale County, Mississippi",28,075,79882.0,79233.0,73756.0,-0.008124483613329625,-0.06912523822144812,-0.07668811496958017
"Lincoln County, Mississippi",28,085,34751.0,34691.0,34910.0,-0.0017265690195965577,0.0063128765385835894,0.004575407901930895
"Simpson County, Mississippi",28,127,27505.0,27279.0,26064.0,-0.008216687874931794,-0.04453975585615311,-0.05239047445918921
"Winston County, Mississippi",28,159,19284.0,18519.0,17846.0,-0.03967019290603613,-0.03634105513256658,-0.07456959137108488
"Attala County, Mississippi",28,007,19552.0,19085.0,18025.0,-0.023885024549918143,-0.055541000785957584,-0.0780994271685761
"Lamar County, Mississippi",28,073,54275.0,59623.0,63610.0,0.09853523721787205,0.06687016755279007,0.17199447259327494
"Lee County, Mississippi",28,081,82340.0,85281.0,83388.0,0.03571775564731605,-0.022197206880782305,0.012727714355112996
"Tallahatchie County, Mississippi",28,135,15279.0,14776.0,12917.0,-0.032921002683421685,-0.1258121277747699,-0.1545912690621114
"Smith County, Mississippi",28,129,16446.0,16137.0,14483.0,-0.01878876322510037,-0.10249736630104733,-0.1193603307795209
"Warren County, Mississippi",28,149,48663.0,47834.0,45141.0,-0.01703553007418368,-0.05629886691474684,-0.07237531594846192
"Upshur County, West Virginia",54,097,24096.0,24632.0,23965.0,0.022244355909694535,-0.027078596947060718,-0.005436586985391734
"Webster County, West Virginia",54,101,9202.0,8820.0,8415.0,-0.04151271462725492,-0.04591836734693877,-0.0855248858943708
"Berkeley County, West Virginia",54,003,102801.0,110173.0,120460.0,0.07171136467544081,0.09337133417443466,0.17177848464509093
"Fayette County, West Virginia",54,019,46031.0,45192.0,41056.0,-0.018226847124763745,-0.09152062311913611,-0.10807933783754431
"Iron County, Wisconsin",55,051,6008.0,5850.0,6074.0,-0.026298268974700445,0.03829059829059833,0.010985352862849629
"Clark County, Wisconsin",55,019,34625.0,34486.0,34655.0,-0.0040144404332129735,0.004900539349301125,0.0008664259927797513
"St. Croix County, Wisconsin",55,109,83657.0,86726.0,92495.0,0.03668551346569915,0.06651984410672696,0.10564567220913967
"Oconto County, Wisconsin",55,083,37683.0,37475.0,38691.0,-0.005519730382400501,0.032448298865910497,0.026749462622402742
"Lincoln County, Wisconsin",55,069,28914.0,28171.0,28378.0,-0.02569689423808541,0.0073479819672712665,-0.018537732586290323
"Waupaca County, Wisconsin",55,135,52552.0,51974.0,51769.0,-0.010998629928451797,-0.003944279832223785,-0.014899528086466773
"Barron County, Wisconsin",55,005,45895.0,45548.0,46529.0,-0.0075607364636670615,0.02153771845086494,0.013814140973962274
"Sawyer County, Wisconsin",55,113,16610.0,16438.0,17813.0,-0.01035520770620113,0.08364764569899008,0.07242624924744123
"Green Lake County, Wisconsin",55,047,19089.0,18881.0,18990.0,-0.010896327728010857,0.005772999311477234,-0.005186232909005217
"Price County, Wisconsin",55,099,14276.0,13707.0,14003.0,-0.039857102829924385,0.02159480557379445,-0.019123003642476877
"Marquette County, Wisconsin",55,077,15426.0,15082.0,15515.0,-0.02230001296512385,0.028709720196260502,0.0057694800985348405
"Marinette County, Wisconsin",55,075,41878.0,41090.0,41720.0,-0.018816562395529868,0.015332197614991383,-0.003772864033621426
"Milwaukee County, Wisconsin",55,079,942006.0,955306.0,939123.0,0.014118806037328957,-0.016940121803903696,-0.0030604900605728513
"Racine County, Wisconsin",55,101,195029.0,194873.0,197379.0,-0.0007998810433320624,0.012859657315277051,0.012049490075834779
"Dunn County, Wisconsin",55,033,43597.0,44348.0,45254.0,0.017225955914397684,0.02042933164967975,0.03800720233043564
"Forest County, Wisconsin",55,041,9439.0,9108.0,9184.0,-0.035067274075643584,0.008344312692138756,-0.027015573683652927
"Grant County, Wisconsin",55,043,50944.0,51723.0,52210.0,0.015291300251256246,0.00941554047522386,0.02485081658291466
"Rusk County, Wisconsin",55,107,14791.0,14272.0,14182.0,-0.035088905415455396,-0.0063060538116591625,-0.04117368670137245
"Sheboygan County, Wisconsin",55,117,115401.0,115269.0,117528.0,-0.0011438375750643104,0.019597636832105803,0.018431382743650415
"Menominee County, Wisconsin",55,078,4262.0,4457.0,4318.0,0.04575316752698266,-0.031186897015930026,0.01313937118723607
"Outagamie County, Wisconsin",55,087,175724.0,181799.0,189620.0,0.03457125947508599,0.043020038614073774,0.07907855500671501
"Buffalo County, Wisconsin",55,011,13671.0,13256.0,13314.0,-0.030356228512910532,0.004375377187688656,-0.02611367127496156
"Columbia County, Wisconsin",55,021,56569.0,56650.0,58219.0,0.0014318796513992371,0.027696381288614402,0.029167918824797967
"La Crosse County, Wisconsin",55,063,113805.0,117538.0,120291.0,0.032801722244189646,0.023422212390886266,0.05699222354026623
"Brown County, Wisconsin",55,009,246686.0,256621.0,267364.0,0.040273870426372094,0.041863292559845,0.08382315980639365
"Marathon County, Wisconsin",55,073,133420.0,135367.0,137597.0,0.014593014540548621,0.016473734366573733,0.03130715035227105
"Oneida County, Wisconsin",55,085,36194.0,35604.0,37468.0,-0.01630104437199531,0.05235366812717679,0.035199204288003605
"Trempealeau County, Wisconsin",55,121,28668.0,29521.0,30504.0,0.02975443002651046,0.03329833000237126,0.06404353285893682
"Waukesha County, Wisconsin",55,133,388125.0,395377.0,405332.0,0.018684702093397787,0.02517850051975712,0.04433365539452505
"Dodge County, Wisconsin",55,027,88867.0,88404.0,89274.0,-0.005210032970619061,0.009841183656848163,0.004579877794907095
"Vilas County, Wisconsin",55,125,21637.0,21373.0,22813.0,-0.012201321809862775,0.06737472512047904,0.05435134260757035
"Crawford County, Wisconsin",55,023,16755.0,16415.0,16167.0,-0.02029245001492097,-0.015108132805360941,-0.035094001790510254
"Manitowoc County, Wisconsin",55,071,81496.0,80178.0,81103.0,-0.016172572887012904,0.011536830552021815,-0.004822322567978765
"Sauk County, Wisconsin",55,111,61504.0,63317.0,65428.0,0.02947775754422466,0.03334017720359461,0.06380072840790851
"Burnett County, Wisconsin",55,013,15644.0,15259.0,16356.0,-0.02461007414983385,0.07189199816501746,0.04551265660956272
"Chippewa County, Wisconsin",55,017,61969.0,63355.0,65877.0,0.0223660217205377,0.03980743429879241,0.06306378995949591
"Door County, Wisconsin",55,029,27893.0,27669.0,29713.0,-0.008030688703258848,0.07387328779500524,0.06524934571397845
"Fond du Lac County, Wisconsin",55,039,101351.0,101968.0,103890.0,0.006087754437548609,0.018849050682567148,0.025051553512052127
"Jackson County, Wisconsin",55,053,20395.0,20566.0,21004.0,0.008384407943123229,0.021297286784012437,0.029860259867614536
"Pepin County, Wisconsin",55,091,7491.0,7349.0,7328.0,-0.018956080630089467,-0.0028575316369574555,-0.02175944466693369
"Ozaukee County, Wisconsin",55,089,86180.0,87625.0,91029.0,0.016767231376189295,0.038847360912981355,0.05626595497795317
"Richland County, Wisconsin",55,103,18144.0,17642.0,17353.0,-0.027667548500881822,-0.016381362657295062,-0.043595679012345734
"Rock County, Wisconsin",55,105,160270.0,160986.0,163522.0,0.00446746115929364,0.015752922614388876,0.02029075934360769
"Waushara County, Wisconsin",55,137,24614.0,24238.0,24527.0,-0.015275859267083747,0.01192342602524965,-0.003534573819777398
"Bayfield County, Wisconsin",55,007,15105.0,14987.0,16031.0,-0.007811982787156557,0.06966037232267963,0.06130420390599145
"Lafayette County, Wisconsin",55,065,16783.0,16793.0,16662.0,0.0005958410296134087,-0.0078008694098731235,-0.007209676458320935
"Pierce County, Wisconsin",55,093,40703.0,40881.0,42204.0,0.004373142028843091,0.032362222059147294,0.036876888681423914
"Wood County, Wisconsin",55,141,74641.0,73621.0,74107.0,-0.01366541177101055,0.006601377324404689,-0.007154244985999703
"Calumet County, Wisconsin",55,015,48434.0,49653.0,52128.0,0.02516827022339685,0.04984593075947075,0.07626873683775859
"Florence County, Wisconsin",55,037,4518.0,4474.0,4542.0,-0.009738822487826426,0.015198927134555174,0.005312084993359889
"Kenosha County, Wisconsin",55,059,165467.0,167896.0,168743.0,0.01467966422307776,0.00504478963167676,0.019798509672623643
"Lincoln County, Wyoming",56,023,17779.0,18543.0,19457.0,0.04297204567186008,0.04929083751280805,0.09438101130547283
"Johnson County, Wyoming",56,019,8478.0,8572.0,8457.0,0.011087520641660742,-0.01341577228184787,-0.002476999292285953
"Laramie County, Wyoming",56,021,90394.0,96459.0,99905.0,0.06709516118326442,0.03572502306679515,0.10521716043100215
"Clarke County, Mississippi",28,023,16758.0,16203.0,15678.0,-0.03311851056211956,-0.03240140714682471,-0.06444683136412455
"Montgomery County, Mississippi",28,097,11022.0,10353.0,9948.0,-0.06069678824169844,-0.0391190959142278,-0.09744148067501357
"Oktibbeha County, Mississippi",28,105,47064.0,49424.0,51339.0,0.05014448410674821,0.038746358044674745,0.09083375828658857
"Webster County, Mississippi",28,155,10204.0,9922.0,9938.0,-0.02763622108976871,0.001612578109252194,-0.02606820854566838
"Alcorn County, Mississippi",28,003,36881.0,37309.0,34964.0,0.011604891407499762,-0.06285346699187866,-0.05197798324340441
"Clay County, Mississippi",28,025,20748.0,20147.0,18768.0,-0.02896664738770005,-0.06844691517347501,-0.09543088490456908
"Covington County, Mississippi",28,031,19575.0,19503.0,18491.0,-0.0036781609195402076,-0.05188945290468128,-0.05537675606641124
"Humphreys County, Mississippi",28,053,9504.0,8822.0,7916.0,-0.0717592592592593,-0.10269780095216507,-0.16708754208754206
"Dauphin County, Pennsylvania",42,043,266576.0,271962.0,284199.0,0.020204369485625095,0.04499525669027293,0.06610872696716874
"Franklin County, Pennsylvania",42,055,148239.0,152707.0,155592.0,0.030140516328361677,0.01889238869207044,0.049602331370287134
"Union County, Pennsylvania",42,119,44872.0,45178.0,43094.0,0.006819397397040516,-0.046128646686440344,-0.03962381886254229
"Wayne County, Pennsylvania",42,127,52477.0,51307.0,51244.0,-0.022295481830135078,-0.0012279026253727565,-0.023496007774834737
"Bedford County, Pennsylvania",42,009,49864.0,48852.0,47729.0,-0.020295202952029467,-0.022987799885368032,-0.042816460773303366
"Monroe County, Pennsylvania",42,089,169050.0,167126.0,168128.0,-0.011381248151434487,0.005995476466857275,-0.00545400769003257
"Huntingdon County, Pennsylvania",42,061,45898.0,45844.0,44458.0,-0.0011765218528040355,-0.03023296396475006,-0.031373916074774466
"Washington County, Pennsylvania",42,125,207451.0,208269.0,209090.0,0.0039430998163421105,0.003942017294940703,0.007900660878954469
"Philadelphia County, Pennsylvania",42,101,1514456.0,1559938.0,1596865.0,0.030031905846059637,0.023672094660172283,0.0544149186242453
"York County, Pennsylvania",42,133,431967.0,440604.0,454605.0,0.019994582919528492,0.0317768336193045,0.05240678107355423
"Indiana County, Pennsylvania",42,063,88997.0,87491.0,83620.0,-0.016921918716361173,-0.044244550868089316,-0.060417766891018854
"Cumberland County, Pennsylvania",42,041,233726.0,243838.0,257333.0,0.04326433516168504,0.05534412191701055,0.10100288371854216
"Allegheny County, Pennsylvania",42,003,1223525.0,1230360.0,1246116.0,0.005586318219897413,0.012806007997659297,0.018463864653358142
"Westmoreland County, Pennsylvania",42,129,365438.0,359377.0,355107.0,-0.016585576759942877,-0.011881673006341575,-0.028270185366601197
"Forest County, Pennsylvania",42,053,7600.0,7493.0,7121.0,-0.01407894736842108,-0.04964633658080875,-0.06302631578947371
"Blair County, Pennsylvania",42,013,127090.0,125917.0,123132.0,-0.009229679754504727,-0.022117744228340896,-0.03114328428672597
"Lawrence County, Pennsylvania",42,073,91341.0,88528.0,86311.0,-0.030796684949803477,-0.025042924272546507,-0.05506837017330657
"Bradford County, Pennsylvania",42,015,62522.0,61808.0,60233.0,-0.011419980166981203,-0.025482138234532714,-0.03661111288826335
"Cambria County, Pennsylvania",42,021,144489.0,137762.0,134048.0,-0.046557177362982705,-0.026959538914940295,-0.07226155624303576
"Chester County, Pennsylvania",42,029,495651.0,512028.0,531704.0,0.03304139404540685,0.03842758599139118,0.07273868104775327
"Berks County, Pennsylvania",42,011,409624.0,414097.0,426967.0,0.010919770325957368,0.031079674569001847,0.04233882780305831
"Mifflin County, Pennsylvania",42,087,46671.0,46585.0,46156.0,-0.0018426860362966702,-0.009208972845336505,-0.011034689635962325
"Mercer County, Missouri",29,129,3758.0,3702.0,3561.0,-0.014901543374135184,-0.038087520259319274,-0.052421500798296994
"Wright County, Missouri",29,229,18764.0,18378.0,18244.0,-0.020571306757620977,-0.007291326586135627,-0.027712641227883195
"Clay County, Missouri",29,047,218767.0,233135.0,250134.0,0.06567718165902536,0.07291483475239668,0.1433808572590931
"Dent County, Missouri",29,065,15550.0,15578.0,14585.0,0.0018006430868167111,-0.06374374117344972,-0.0620578778135048
"Saline County, Missouri",29,195,23178.0,23214.0,23278.0,0.0015531969971525061,0.0027569570087015993,0.004314436103201258
"Worth County, Missouri",29,227,2178.0,2061.0,2004.0,-0.05371900826446285,-0.027656477438136817,-0.07988980716253447
"Grundy County, Missouri",29,079,10222.0,10231.0,9901.0,0.0008804539229114727,-0.0322549115433487,-0.03140285658383879
"Morgan County, Missouri",29,141,20617.0,20182.0,20883.0,-0.02109909298152013,0.03473392131602426,0.012901974099044589
"Reynolds County, Missouri",29,179,6676.0,6530.0,6138.0,-0.021869382863990428,-0.06003062787136293,-0.08058717795086878
"St. Louis County, Missouri",29,189,998760.0,1000560.0,1001982.0,0.0018022347711161846,0.001421204125689579,0.003226000240297955
"Stone County, Missouri",29,209,32154.0,31197.0,31018.0,-0.029763015487964117,-0.005737731192101858,-0.03532997449772968
"Barry County, Missouri",29,009,35652.0,35716.0,34648.0,0.001795130707954673,-0.02990256467689556,-0.02816111298103896
"Boone County, Missouri",29,019,160628.0,172773.0,182170.0,0.07560948278008817,0.054389285362874906,0.13411111387802865
"Cole County, Missouri",29,051,75343.0,76603.0,77412.0,0.016723517778692187,0.01056094408835162,0.027461078003265138
"Crawford County, Missouri",29,055,24725.0,24545.0,23204.0,-0.00728008088978771,-0.0546343450804645,-0.06151668351870576
"Iron County, Missouri",29,093,10661.0,10220.0,9606.0,-0.04136572554169404,-0.06007827788649711,-0.09895882187412064
"Livingston County, Missouri",29,117,15032.0,15057.0,15001.0,0.0016631186801490117,-0.003719200371920084,-0.0020622671633847567
"Moniteau County, Missouri",29,135,15541.0,15840.0,15723.0,0.019239431182034528,-0.007386363636363691,0.011710958110803693
"Pemiscot County, Missouri",29,155,18429.0,17599.0,15949.0,-0.0450377123012643,-0.09375532700721634,-0.13457051386401864
"Pettis County, Missouri",29,159,41831.0,42193.0,42919.0,0.008653869140111459,0.017206645652122488,0.02600941885204744
"Shannon County, Missouri",29,203,8428.0,8256.0,7185.0,-0.020408163265306145,-0.12972383720930236,-0.147484575225439
"Randolph County, Missouri",29,175,25465.0,25081.0,24880.0,-0.015079520911054356,-0.008014034528128877,-0.022972707637934464
"Dunklin County, Missouri",29,069,32055.0,31271.0,28592.0,-0.024457962876306305,-0.08567042947139525,-0.10803306816409297
"Franklin County, Missouri",29,071,101263.0,102063.0,104331.0,0.007900220218638676,0.022221569030892674,0.0302973445384791
"Howard County, Missouri",29,089,10144.0,10148.0,10147.0,0.00039432176656162277,-9.854158454869477e-05,0.00029574132492116156
"Jackson County, Missouri",29,095,670100.0,683643.0,713229.0,0.020210416355767702,0.04327697350810289,0.06436203551708708
"Miller County, Missouri",29,131,24807.0,25011.0,24643.0,0.008223485306566802,-0.014713526048538594,-0.006611037207239878
"Putnam County, Missouri",29,171,5003.0,4877.0,4715.0,-0.025184889066560023,-0.033217141685462415,-0.05756546072356583
"Converse County, Wyoming",56,009,13596.0,14223.0,13702.0,0.04611650485436902,-0.03663080925261897,0.007796410709032031
"Teton County, Wyoming",56,039,21111.0,22623.0,23319.0,0.07162142958647144,0.030765150510542405,0.10459002415802199
"Jasper County, Texas",48,241,35538.0,35640.0,33369.0,0.0028701671450277466,-0.06372053872053873,-0.06103326017221
"Jefferson County, Texas",48,245,250714.0,252993.0,256755.0,0.009090038849047133,0.014869976639669824,0.024095184154055982
"Kinney County, Texas",48,271,3656.0,3578.0,3199.0,-0.021334792122538304,-0.10592509782001114,-0.125
"Oldham County, Texas",48,359,2032.0,2069.0,2251.0,0.018208661417322913,0.08796520057999024,0.10777559055118102
"Lamb County, Texas",48,279,14063.0,13561.0,13147.0,-0.035696508568584195,-0.03052872207064372,-0.06513546185024532
"Lipscomb County, Texas",48,295,3260.0,3507.0,3138.0,0.07576687116564407,-0.10521813515825496,-0.03742331288343559
"McCulloch County, Texas",48,307,8242.0,8242.0,7676.0,0.0,-0.06867265226886676,-0.06867265226886676
"Mason County, Texas",48,319,3950.0,4064.0,3948.0,0.02886075949367095,-0.028543307086614123,-0.0005063291139240089
"Dickens County, Texas",48,125,2427.0,2237.0,1569.0,-0.07828594973217962,-0.2986142154671435,-0.35352286773794805
"Lee County, Texas",48,287,16565.0,16754.0,17393.0,0.011409598551162192,0.038140145636862854,0.04998490793842447
"Tarrant County, Texas",48,439,1780700.0,1947529.0,2091953.0,0.09368731397764929,0.07415756068330692,0.17479249733250968
"Anderson County, Texas",48,001,58192.0,57772.0,58133.0,-0.007217486939785522,0.006248701793256206,-0.0010138850701126856
"Ellis County, Texas",48,139,146997.0,160225.0,187984.0,0.08998823105233433,0.17325011702293658,0.2788288196357749
"Jackson County, Texas",48,239,14002.0,14678.0,14971.0,0.048278817311812494,0.01996184766316933,0.06920439937151834
"Kerr County, Texas",48,265,49216.0,50505.0,52411.0,0.02619066970091022,0.03773883773883768,0.06491791287386217
"Milam County, Texas",48,331,24861.0,24372.0,24895.0,-0.019669361650778372,0.021459051370425142,0.001367603877559187
"Comanche County, Texas",48,093,13878.0,13506.0,13540.0,-0.026805015131863397,0.002517399674218934,-0.02435509439400485
"Falls County, Texas",48,145,17799.0,17265.0,17074.0,-0.030001685487948793,-0.011062843903851705,-0.04073262542839484
"Brooks County, Texas",48,047,7297.0,7217.0,7100.0,-0.010963409620391995,-0.01621172232229462,-0.026997396190215128
"Austin County, Texas",48,015,28150.0,29107.0,30132.0,0.033996447602131497,0.035214896760229486,0.07040852575488454
"Kenedy County, Texas",48,261,325.0,558.0,169.0,0.716923076923077,-0.6971326164874552,-0.48
"Colorado County, Texas",48,089,20792.0,20792.0,20559.0,0.0,-0.01120623316660252,-0.01120623316660252
"San Patricio County, Texas",48,409,65648.0,66706.0,68600.0,0.01611625639775771,0.028393247983689696,0.04496709724591752
"Randall County, Texas",48,381,118994.0,128603.0,139176.0,0.08075197068759765,0.0822142562770698,0.16960519017765607
"San Saba County, Texas",48,411,6028.0,5881.0,5775.0,-0.02438619774386197,-0.01802414555347731,-0.041970802919708006
"Schleicher County, Texas",48,413,3303.0,3171.0,2547.0,-0.03996366939146234,-0.19678334910122985,-0.228882833787466
"Zavala County, Texas",48,507,11700.0,12107.0,9900.0,0.03478632478632471,-0.18229123647476664,-0.15384615384615385
"Calhoun County, Texas",48,057,21240.0,21805.0,20367.0,0.026600753295668467,-0.06594817702361844,-0.04110169491525428
"Foard County, Texas",48,155,1286.0,1320.0,1087.0,0.026438569206842955,-0.1765151515151515,-0.15474339035769824
"Goliad County, Texas",48,175,7188.0,7463.0,7085.0,0.038258208124652304,-0.05064987270534638,-0.014329437952142476
"Hamilton County, Texas",48,193,8491.0,8232.0,8211.0,-0.030502885408079106,-0.0025510204081632404,-0.03297609233305854
"Mitchell County, Texas",48,335,9372.0,8995.0,8903.0,-0.040226205719163466,-0.01022790439132848,-0.050042680324370425
"Titus County, Texas",48,449,31601.0,32592.0,31327.0,0.031359767095977986,-0.03881320569464897,-0.008670611689503449
"Lavaca County, Texas",48,285,19253.0,19654.0,20287.0,0.020827922921103248,0.0322071842881857,0.05370591596114882
"Terry County, Texas",48,445,12543.0,12724.0,11937.0,0.014430359563103012,-0.06185161898773972,-0.04831380052618994
"Wise County, Texas",48,497,58703.0,62089.0,67877.0,0.05768018670255359,0.09322102143696953,0.15627821406061027
"Matagorda County, Texas",48,321,36662.0,36719.0,36323.0,0.0015547433309694991,-0.010784607423949488,-0.009246631389449589
"Pecos County, Texas",48,371,15465.0,15826.0,15202.0,0.02334303265438087,-0.039428788070264176,-0.017006142903330135
"Rockwall County, Texas",48,397,76349.0,88010.0,105227.0,0.15273284522390607,0.1956254971026019,0.3782367810973293
"Taylor County, Texas",48,441,130463.0,135234.0,141739.0,0.03656975540957963,0.048101808716742855,0.08643063550585217
"Throckmorton County, Texas",48,447,1749.0,1520.0,1426.0,-0.13093196112064032,-0.06184210526315792,-0.18467695826186392
"Walker County, Texas",48,471,66833.0,69926.0,76506.0,0.04627953256624728,0.09409947658953755,0.14473388894707706
"Wood County, Texas",48,499,41840.0,43198.0,44615.0,0.03245697896749511,0.03280244455761849,0.06632409177820264
"Aransas County, Texas",48,007,23243.0,24729.0,24149.0,0.06393322720819161,-0.02345424400501439,0.03897947769220833
"Cochran County, Texas",48,079,3127.0,2955.0,2553.0,-0.05500479692996485,-0.13604060913705585,-0.18356251998720818
"Coke County, Texas",48,081,3406.0,3228.0,3288.0,-0.05226071638285379,0.018587360594795488,-0.034644744568408714
"Coryell County, Texas",48,099,74948.0,75710.0,81692.0,0.010167049154080177,0.07901201954827641,0.08998238778886702
"Hemphill County, Texas",48,211,3758.0,4151.0,3450.0,0.10457690260777008,-0.1688749698867743,-0.08195848855774346
"Moore County, Texas",48,341,21379.0,22186.0,21494.0,0.037747322138547146,-0.031190841070945607,0.005379110341924287
"Potter County, Texas",48,375,120626.0,121883.0,119043.0,0.010420638999883991,-0.023301034598754544,-0.01312320726874805
"San Augustine County, Texas",48,405,8949.0,8556.0,7964.0,-0.0439155212872947,-0.06919121084618984,-0.11006816404067499
"Shackelford County, Texas",48,417,3233.0,3323.0,3145.0,0.027837921435199586,-0.053566054769786375,-0.027219300958861714
"Starr County, Texas",48,427,60525.0,63008.0,65568.0,0.04102437009500215,0.04062976130015228,0.08332094175960347
"Upton County, Texas",48,461,3278.0,3475.0,3340.0,0.06009762050030498,-0.03884892086330938,0.018913971934106266
"Brown County, Texas",48,049,38136.0,37935.0,38085.0,-0.005270610446821866,0.003954132068010985,-0.0013373190685965763
"Hall County, Texas",48,191,3385.0,3162.0,2875.0,-0.06587887740029541,-0.09076533839342193,-0.15066469719350073
"Franklin County, Texas",48,159,10633.0,10571.0,10413.0,-0.005830903790087438,-0.014946551887238702,-0.020690303771278118
"Frio County, Texas",48,163,17090.0,18542.0,18428.0,0.08496196606202466,-0.006148204077230046,0.07829139847864242
"Lampasas County, Texas",48,281,19762.0,20357.0,21443.0,0.030108288634753677,0.05334774279117749,0.08506224066390033
"Taney County, Missouri",29,213,50631.0,53853.0,55854.0,0.06363690229306163,0.037156704361873905,0.10315814421994429
"Buchanan County, Missouri",29,021,88801.0,89415.0,85545.0,0.006914336550263966,-0.043281328636134875,-0.0366662537584036
"Caldwell County, Missouri",29,025,9373.0,9057.0,8856.0,-0.033713858956577414,-0.02219277906591588,-0.05515843379921048
"Cass County, Missouri",29,037,98713.0,101324.0,106966.0,0.026450416865053228,0.05568276025423402,0.08360600934020845
"Clinton County, Missouri",29,049,20771.0,20494.0,21095.0,-0.013335901015839369,0.029325656289645785,0.015598671224303029
"Dallas County, Missouri",29,059,16846.0,16508.0,16946.0,-0.020064110174522143,0.02653259025926813,0.005936127270568692
"Hickory County, Missouri",29,085,9603.0,9267.0,8429.0,-0.034989065916900985,-0.09042840185604839,-0.12225346245964808
"Lincoln County, Missouri",29,113,52122.0,54286.0,58689.0,0.0415179770538352,0.08110746785543244,0.12599286289858402
"Monroe County, Missouri",29,137,8985.0,8642.0,8643.0,-0.038174735670562066,0.00011571395510290294,-0.03806343906510856
"Newton County, Missouri",29,145,57907.0,58741.0,58634.0,0.014402403854456347,-0.0018215556425664747,0.012554613431882133
"Pike County, Missouri",29,163,18561.0,18475.0,18052.0,-0.004633371046818602,-0.02289580514208389,-0.027423091428263602
"St. Charles County, Missouri",29,183,356070.0,379856.0,402377.0,0.06680147162074879,0.05928825660250192,0.13005027101412647
"Cape Girardeau County, Missouri",29,031,75017.0,78089.0,81086.0,0.04095071783729032,0.038379285174608535,0.08090166228988105
"Shelby County, Missouri",29,205,6389.0,6148.0,6087.0,-0.03772108311159805,-0.009921925829538103,-0.047268743152293013
"Webster County, Missouri",29,225,36027.0,37075.0,38978.0,0.02908929414050565,0.051328388401888025,0.08191078913037453
"Atchison County, Missouri",29,005,5742.0,5380.0,5312.0,-0.06304423545802851,-0.01263940520446094,-0.07488679902473006
"Bates County, Missouri",29,013,17097.0,16513.0,16100.0,-0.03415803942212081,-0.025010597710894422,-0.0583143241504358
"Benton County, Missouri",29,015,19058.0,18825.0,19351.0,-0.01222583691887924,0.027941567065073114,0.015374121103998384
"Carter County, Missouri",29,035,6208.0,6249.0,5365.0,0.006604381443299001,-0.14146263402144343,-0.1357925257731959
"Dade County, Missouri",29,057,7896.0,7590.0,7584.0,-0.03875379939209722,-0.0007905138339920903,-0.03951367781155013
"Linn County, Missouri",29,115,12749.0,12319.0,11962.0,-0.03372813554004239,-0.028979624969559192,-0.06173033179072873
"Howell County, Missouri",29,091,40088.0,40265.0,39753.0,0.0044152863699860045,-0.012715758102570418,-0.008356615446018734
"Johnson County, Missouri",29,101,52428.0,54229.0,53889.0,0.03435187304493792,-0.006269708089767456,0.02786678873884174
"Laclede County, Missouri",29,105,35495.0,35505.0,35898.0,0.00028172982110152844,0.011068863540346419,0.011353711790393017
"Maries County, Missouri",29,125,9192.0,8987.0,8457.0,-0.022302001740644006,-0.05897407366195617,-0.07996083550913835
"Phelps County, Missouri",29,161,44665.0,44833.0,44692.0,0.0037613343781484065,-0.0031450047955746685,0.0006045001679166884
"Platte County, Missouri",29,165,88301.0,94970.0,105189.0,0.0755257584851814,0.10760240075813421,0.19125491217540014
"St. Francois County, Missouri",29,187,64771.0,66230.0,67168.0,0.022525512961047323,0.014162766118073433,0.037007302650877705
"St. Louis city, Missouri",29,510,318367.0,316030.0,302787.0,-0.0073405849224322806,-0.04190424959655725,-0.048937232816215204
"Andrew County, Missouri",29,003,17073.0,17347.0,18023.0,0.016048731915890624,0.03896927422609098,0.055643413576992984
"Butler County, Missouri",29,023,42607.0,42887.0,42314.0,0.0065716900978711745,-0.013360692051204381,-0.0068768042809866925
"Carroll County, Missouri",29,033,9388.0,9009.0,8564.0,-0.040370685982104804,-0.04939504939504935,-0.08777162334895616
"Daviess County, Missouri",29,061,8357.0,8257.0,8427.0,-0.011966016513102806,0.020588591498122755,0.008376211559171898
"Holt County, Missouri",29,087,4910.0,4537.0,4295.0,-0.07596741344195523,-0.05333921093233418,-0.1252545824847251
"Marion County, Missouri",29,127,28623.0,28858.0,28564.0,0.008210180623973828,-0.010187816203479083,-0.0020612793906997773
"Osage County, Missouri",29,151,13816.0,13704.0,13372.0,-0.00810654313839032,-0.02422650321074138,-0.03213665315576142
"Ripley County, Missouri",29,181,14080.0,13936.0,11032.0,-0.010227272727272751,-0.20838117106773824,-0.21647727272727268
"Warren County, Missouri",29,219,32104.0,33290.0,35033.0,0.03694243707949174,0.05235806548513078,0.09123473710441066
"Washington County, Missouri",29,221,25069.0,25002.0,23791.0,-0.0026726235589772385,-0.04843612510999118,-0.05097929713989391
"Christian County, Missouri",29,043,75998.0,82053.0,87824.0,0.07967314929340241,0.07033258991139868,0.15560935814100363
"DeKalb County, Missouri",29,063,12847.0,12706.0,11639.0,-0.010975324978594214,-0.08397607429560838,-0.0940297345683817
"Harrison County, Missouri",29,081,8942.0,8649.0,8229.0,-0.03276671885484228,-0.048560527228581285,-0.07973607694028184
